target,id,date,flag,user,text
1,1752474680,Sat May 09 22:01:32 PDT 2009,NO_QUERY,tamooj,@kitode Well for one thing I might be branded a &quot;public menace&quot; by the state. 
0,2174688384,Sun Jun 14 23:05:25 PDT 2009,NO_QUERY,BombThatBAS,The follower I lost today will never know I came up with a Dad gift idea! This realization calls for two emoticons -- :-O and 
1,1932465971,Tue May 26 21:31:23 PDT 2009,NO_QUERY,imeldarisakotta,can't wait to see Hannah Montana &quot;The Movie&quot; 
0,1972082771,Sat May 30 08:31:25 PDT 2009,NO_QUERY,djsuupaa,"@tiffania yeah, I just had sniffles yesterday, but today I have a little cough too  hopefully suffering now will help me feel better. "
0,1556329732,Sat Apr 18 22:25:41 PDT 2009,NO_QUERY,coolpadhu,watching Chinese GP...only on TV 
0,2205605325,Wed Jun 17 05:05:29 PDT 2009,NO_QUERY,lordskittles,"@_gmcd_ I'm super jealous of you and @perezhilton. I can't bring myself to talk to him, he isn't approachable like @stephencolletti et al "
1,1996064702,Mon Jun 01 14:28:49 PDT 2009,NO_QUERY,terristuckey,Thanks for all the birthday wishes...I LOVE you guys so much! 
1,1771109944,Mon May 11 23:13:36 PDT 2009,NO_QUERY,clublk,"hey,this ad is technically wrong,,Earth looked too big in size ,  http://tinyurl.com/rxuz7e"
1,1957074111,Thu May 28 23:26:45 PDT 2009,NO_QUERY,VicentePuah,Felt so tired 2day... isit bcoz of the champs league final? A game which barca dominates. Wad a season 4 them. 
1,2045269849,Fri Jun 05 10:29:02 PDT 2009,NO_QUERY,LaLoca__,#mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany 
1,2180847543,Mon Jun 15 11:01:33 PDT 2009,NO_QUERY,McCormickJohn,"After AMA speech, POTUS left the hotel 1215, helo up 1225, Marine One at ORD 1242, aboard AF1 at 1245. Try doing that on the Kennedy "
0,2203415904,Tue Jun 16 23:41:29 PDT 2009,NO_QUERY,HanHanHannahx,sitting on the school bus with my friend ellie! So not too epic! Lol. Really bored! And tired 
0,2054250841,Sat Jun 06 06:55:54 PDT 2009,NO_QUERY,jessixoxo,work all day 
0,2266091636,Sun Jun 21 07:53:20 PDT 2009,NO_QUERY,lilogurl,I miss u..But we shall meet someday In the kingdom where angels kiss.. To chase the clouds away...Happy Father's day... 
1,2002442152,Tue Jun 02 04:13:33 PDT 2009,NO_QUERY,iAmTarynItUp,LMAO I'd like to say HELLO from SwizzyLand to all my new followers...I love ppl that interact with me 
1,2179035047,Mon Jun 15 08:33:10 PDT 2009,NO_QUERY,djkreutzer,@pingting  hope they have a wonderful day!
1,1686850764,Sun May 03 06:59:24 PDT 2009,NO_QUERY,sidlefan8,@mileycyrus i think you should come to London Ontario Canada 
0,2070221316,Sun Jun 07 17:18:28 PDT 2009,NO_QUERY,MeeshWood,i wonder why it never let's me upload a picture? i think twitter has ugly blocked me from putting a pic up 
1,2003332200,Tue Jun 02 06:20:21 PDT 2009,NO_QUERY,saritahartz,So excited! Just got my first official grant for Zion Project that I applied for 
1,1827543072,Sun May 17 10:56:05 PDT 2009,NO_QUERY,Jami2523,@AJsMistress Seriously though we will talk in GA but I'm totally planning a trip there!  We can go on the hunt for Twilight stars!!  lol
1,1998291373,Mon Jun 01 18:18:29 PDT 2009,NO_QUERY,surfstarchris,"@xoxoLB haha thanks LB, i like yours too "
0,2047657665,Fri Jun 05 13:59:02 PDT 2009,NO_QUERY,Liatttt_S,Its weird were in her house and im just waiting for her to come but she wont shes gone 
1,1879985046,Thu May 21 23:44:23 PDT 2009,NO_QUERY,buckhollywood,@BethanyLovesRob tomorrow afternoon- that one is done. this is the next one 
0,1827329531,Sun May 17 10:28:58 PDT 2009,NO_QUERY,tommyreyes,@MsBunni awww if I wasnt heading out to PR this wk...I'd trade with u! 
1,2049930414,Fri Jun 05 17:45:22 PDT 2009,NO_QUERY,Garms,@DavidSmith01  jk yo
1,1975296258,Sat May 30 14:51:39 PDT 2009,NO_QUERY,Berry23,Larrain Berry - When I was little I wanted to be a mermaid. Me - I STILL want to be a mermaid. Fun day by the pool! Now for some meatloaf 
0,2016052473,Wed Jun 03 06:04:27 PDT 2009,NO_QUERY,elenarr,@sxxxh lol my dad turned off my internet 
0,2181715144,Mon Jun 15 12:11:56 PDT 2009,NO_QUERY,Laurena_2k9,sitting down annoyed at tha mo  x
1,1936045164,Wed May 27 07:21:18 PDT 2009,NO_QUERY,raspberrylove,@Ivoryline You sould come play in japan  yes please.
0,2221496153,Thu Jun 18 05:29:34 PDT 2009,NO_QUERY,darktrees,"just woke up from grand sleep!! This is the life, sad its only till 1.7.09 then back to work "
1,2056698255,Sat Jun 06 11:37:36 PDT 2009,NO_QUERY,SaraUnderwood,this salad is soo yummy 
1,1998410053,Mon Jun 01 18:30:09 PDT 2009,NO_QUERY,xomendi22,@tecyeezy lol I'm watching The Tale of Despereaux 
0,2065244508,Sun Jun 07 08:11:44 PDT 2009,NO_QUERY,dc7590,"@wolframkriesing we'll have to see how well we get through the other talks, have complaints last time that the talk sess was too long "
1,1978438291,Sat May 30 23:21:27 PDT 2009,NO_QUERY,MBoles7786,Lady gaga looks like christina aguilera from the lady marmalade video on the rolling stone magazine cover  but more pink 
0,1881682515,Fri May 22 05:18:18 PDT 2009,NO_QUERY,lost_dog,@uklocalcouncils I am lost. Please help me find a good home. 
1,2013804769,Tue Jun 02 23:37:31 PDT 2009,NO_QUERY,Tiffuhkneexoxo,im contemplating a 230am 7-11 run...im hungryyyy {don`t judge me!! i didnt have dinner!!!  hehe}
0,2056364942,Sat Jun 06 11:00:44 PDT 2009,NO_QUERY,icantdobetter,MCFLY SAID : GOODBYE ARGENTINA... AND I CRY 
1,1976077872,Sat May 30 16:32:13 PDT 2009,NO_QUERY,judez_xo,"it was really nice waking up to a text that said 'I miss you' from someone I care so much about,it was lovely "
1,1558450204,Sun Apr 19 08:24:50 PDT 2009,NO_QUERY,LeftToRightFans,"@jennettemccurdy (Continued) mu username on there is jenettemccurdy! I thought that you would like to know that!  Have a great day! Love,K"
1,1824826074,Sun May 17 03:06:16 PDT 2009,NO_QUERY,TozaBoma,"Ok, I'm off to the pub quiz. Tweet you from the other side... of the bus. "
1,1990460717,Mon Jun 01 04:55:59 PDT 2009,NO_QUERY,Donnette,@ancmowat I completely agree with you.. why would anyone? Must have tho to promulgate a law like that.. so very peculiar.. 
0,2002663611,Tue Jun 02 04:50:35 PDT 2009,NO_QUERY,Knolli,I feel I'm getting sick  NO...I want go to the Terminator premiere and after that dancing at the Prater Dom ;) for FREE!
0,2328291928,Thu Jun 25 09:24:12 PDT 2009,NO_QUERY,SkinFaceMcGee,I'm already sick of work. 
1,2007919285,Tue Jun 02 13:20:54 PDT 2009,NO_QUERY,teaandsweets,"thank you J for your order, enjoy the Sweets! "
0,1982745405,Sun May 31 11:49:09 PDT 2009,NO_QUERY,MustLoveLaura,@ms_imajin lol u tryna kill me! i'm on anti biotics... I wanted to just drink sum wine but the boo told me no 
1,2055154028,Sat Jun 06 08:47:59 PDT 2009,NO_QUERY,Leannnee,Pub afterr 
1,1564233681,Mon Apr 20 02:27:53 PDT 2009,NO_QUERY,Fernando_Gogol,@AIannucci  As dear ol' Tom the Cat once said http://tinyurl.com/cq2d53
0,2323035247,Wed Jun 24 23:46:36 PDT 2009,NO_QUERY,Forgivenick,waiting for kde linux to reinstall all the files i lost when i had to reinstall xp for stinkin at&amp;t dsl config 
1,1976094255,Sat May 30 16:34:22 PDT 2009,NO_QUERY,BearZeone,OMG jussaw star trek!I LUVED IT 
0,2050813022,Fri Jun 05 19:20:16 PDT 2009,NO_QUERY,SoniaKaur,"oh, josh is a loserrr. called me skinny.  haha. he cant talk. get to see billy later (:"
1,1999430844,Mon Jun 01 20:12:18 PDT 2009,NO_QUERY,ramkitten,@team140 A spammer or a real lazy blankety-blank. It's just not a good first impression for me. I want an auto-DM for auto-DMs. 
0,2184620030,Mon Jun 15 16:10:26 PDT 2009,NO_QUERY,Jdrummond11,Im at work while my poor hamster looks like he is about to die 
0,2057929720,Sat Jun 06 13:56:08 PDT 2009,NO_QUERY,ainelovesaston,wishes that marvin would reply 
1,2014010669,Wed Jun 03 00:12:02 PDT 2009,NO_QUERY,joedubz,@TrishToxin i wish i had someone to wrastle with 
0,1677703353,Sat May 02 03:31:38 PDT 2009,NO_QUERY,beezan,"@Kakabel  Hi Gwen, Lou is not so gd this morning. The roller-coaster ride conts. "
1,2052849825,Sat Jun 06 02:16:00 PDT 2009,NO_QUERY,eggtarts,"the 4D queue is so freaking long! I need to find alternatives, like ask someone else to queue for me? "
1,1978676859,Sun May 31 00:06:13 PDT 2009,NO_QUERY,LarryEisner,website work done for tonight.  Never enough. 
1,1976798223,Sat May 30 19:06:05 PDT 2009,NO_QUERY,Fatinnn,Out to tamu in a bit. 
0,1963821149,Fri May 29 13:18:01 PDT 2009,NO_QUERY,vinylqueen,How is it that my preschoolers can bowl over a hundred when they weigh only 35-40 lbs? Today was there last day for the year. 
0,1880394436,Fri May 22 01:05:07 PDT 2009,NO_QUERY,MaZeH2O,Had fun working out with the wifey tonight. I missed Mia though 
0,1753447149,Sun May 10 01:40:59 PDT 2009,NO_QUERY,snewman619,@JonathanRKnight hope you enjoy your day. Don't just the koi pond. Enjoy a day w/ your mother. I wish I could spend it w/ my mom -rip 
0,2175083675,Mon Jun 15 00:02:42 PDT 2009,NO_QUERY,MisterSpacely,is back on Twitter with the awesome power of my SpaceBerry...where in the world is @OddLittleDucky? I miss her!!! 
1,1966945158,Fri May 29 18:41:17 PDT 2009,NO_QUERY,imuniq,"I hate SNITCH bitchass niggas!!!!! Hang all of them!!!!! Ok! now I digress,im back.... "
1,1993122127,Mon Jun 01 09:52:03 PDT 2009,NO_QUERY,lisa_poon,NIGHT world!! LOVE LOVE hubby!! 
0,1794347295,Thu May 14 05:35:53 PDT 2009,NO_QUERY,aworkingtitle,"I'm off to an early appointment I've been dreading. 7 is too early in the day to be awake, let alone coherent.  It's just cruel."
0,1977669925,Sat May 30 21:26:58 PDT 2009,NO_QUERY,missannajane,"Might bake some spicy banana loaf to take this evening... so worth the baking aroma.  Oh wait, no eggs! "
0,2002746159,Tue Jun 02 05:03:19 PDT 2009,NO_QUERY,Angelamz40,@BarryWerner Read that ppl nvr die b4 their time; death is in the council of Heaven. Ur frnd must have acmplshd much. Pryng 4Ur loss. 
1,2069641374,Sun Jun 07 16:15:10 PDT 2009,NO_QUERY,VEmiko,i'm an official fan of Honor Society  hahahahaha it was so easy 
1,1966637131,Fri May 29 18:07:36 PDT 2009,NO_QUERY,TAYLORificcc,Watching the laker game with my favorite&lt;3 
0,2012710969,Tue Jun 02 21:08:40 PDT 2009,NO_QUERY,FollowSavvy,@taylorbeckett dude robeks is wayyy good  i just dont have one near my house  haha
0,2323678790,Thu Jun 25 01:12:55 PDT 2009,NO_QUERY,PsychoPixie,@Chrisrider Too good to be true for us in Hawaii. 
1,2000222072,Mon Jun 01 21:39:28 PDT 2009,NO_QUERY,mary_live_love,@tommcfly http://twitpic.com/6g582 - OMG I REALLY LIKE THIS ONE TOM !!!  U ROCK ! REALLYYYYYYY !!!!!
0,1973475864,Sat May 30 11:13:18 PDT 2009,NO_QUERY,alexanaya,bored outta my mind at home 
1,2071177413,Sun Jun 07 18:57:57 PDT 2009,NO_QUERY,gglitterlipz,the factory is officially in commission 
1,2047986419,Fri Jun 05 14:29:10 PDT 2009,NO_QUERY,paulaelentari,"@Jonah599 it's better! I don't look that horrible, haha. Thanks for asking!  How are you?"
1,1751143296,Sat May 09 18:45:58 PDT 2009,NO_QUERY,SUMAKOKO,@SafiG Lol..Wat was Vibes doin on Atlantic? &amp; where's ur shirt in your twitter pic? lol 
0,2070468900,Sun Jun 07 17:45:02 PDT 2009,NO_QUERY,mariakoreaa,said y'all for the second time today.  Ahhh stupid Texas corruption! 
0,1971265910,Sat May 30 06:40:18 PDT 2009,NO_QUERY,Mo_Betta,@treasurebelleza  sowry
1,2004533763,Tue Jun 02 08:20:59 PDT 2009,NO_QUERY,stickypop,"@Makinov Haha yeah, thats true, although if you get the ipod/iphone version, you cant build a house! but other than that, it's good "
1,1880774615,Fri May 22 02:27:30 PDT 2009,NO_QUERY,TessMorris,@dbdc good man for going to the gym at that ungodly hour &amp; for giving me the day off 
1,2012408530,Tue Jun 02 20:35:53 PDT 2009,NO_QUERY,pattipatooti,Out for lunch. Be back in 20  xo
1,2064305849,Sun Jun 07 05:53:18 PDT 2009,NO_QUERY,tonnet,Thanks for the Rt. @megguiseppi @secool @cjumbo @failwatcher  
1,2049322597,Fri Jun 05 16:40:47 PDT 2009,NO_QUERY,thefabulicious,"@cashhhmoni No, I thought you and your site were fabulicious so I voted for you "
0,2228637302,Thu Jun 18 14:41:38 PDT 2009,NO_QUERY,rnbguru,"@AlisonRoseK haha &lt;3, I just discovered I'm going to need to get more cats. I'm going to be the old man who lives with his cats "
1,2190911808,Tue Jun 16 04:03:31 PDT 2009,NO_QUERY,Stephanvs,"@dvdstelt Lol, put it online, and I'll also run it "
0,2053650835,Sat Jun 06 05:16:17 PDT 2009,NO_QUERY,suukii,that will be the Alan Sugar school of education then? Anticipate slashes to budgets for all but skills 
1,2051719642,Fri Jun 05 22:38:29 PDT 2009,NO_QUERY,MekaSantana,@khlovess22 Electrik Red  But Rich Girl is the shit.
1,1979301920,Sun May 31 02:27:57 PDT 2009,NO_QUERY,LittleMissRanga,going to watch MasterChef soon  and eat cakkeee DD
1,2052028374,Fri Jun 05 23:27:09 PDT 2009,NO_QUERY,finallylove,@Cristiancontre i know '  will be cool :H i'll see you the next friday (L) *-*
1,1970486883,Sat May 30 04:03:47 PDT 2009,NO_QUERY,swinhoe,loving some friday jams...     http://rickbenedict.com/jams/
1,1966932248,Fri May 29 18:39:52 PDT 2009,NO_QUERY,carlasolis,Rest day! Weeeee! 
1,1825142289,Sun May 17 04:31:50 PDT 2009,NO_QUERY,__oliviataylor,"@_elliee i don't get how to get a picture it dosen't save anything i add, i've just figured out how to reply to you though "
1,1964795543,Fri May 29 14:49:12 PDT 2009,NO_QUERY,NDubzlover19,omg i forgot 2 do the rest pf the chart my bad loli will do the top 10  x
1,2177148496,Mon Jun 15 05:32:57 PDT 2009,NO_QUERY,missscarlettemp,Is looking at August to release the first line... can't WAIT!! 
1,2053279851,Sat Jun 06 03:58:37 PDT 2009,NO_QUERY,notmaddie,Leaving soon... 
1,2012276494,Tue Jun 02 20:22:04 PDT 2009,NO_QUERY,labebita86,finally home bout to lay down n cuddle yes!!! 
1,1827939149,Sun May 17 11:45:35 PDT 2009,NO_QUERY,claireyjonesy,"right claire needs to revise more again, but im distracted by nothing  godsake cant even use #mcfly as an excuse ;)"
1,1970737512,Sat May 30 05:02:00 PDT 2009,NO_QUERY,lucyhughes1,Layingg out by the pool 
0,2055239656,Sat Jun 06 08:57:40 PDT 2009,NO_QUERY,artistiquemeg,Just  ....that's all I can say.
1,1468724398,Tue Apr 07 03:23:05 PDT 2009,NO_QUERY,xjade09x,reli bord just chliin wiv me cuzins lol   MSN too !
1,1882993898,Fri May 22 07:50:01 PDT 2009,NO_QUERY,blk_kenbarbie,@TerrenceJ106. U should have told her and that voice box gone b bad 2 if ur ass keep on smokin them cancer sticks  lol
1,2067069825,Sun Jun 07 11:41:33 PDT 2009,NO_QUERY,Sinareet,@NBAtwitbunny Yes 
1,1832257835,Sun May 17 20:28:24 PDT 2009,NO_QUERY,kosherhog,Good nap this afternoon after the 60 mile ride. Tired legs 
0,2249178369,Fri Jun 19 21:51:30 PDT 2009,NO_QUERY,mjsandos,And my heart just broke....he is married.....to Scarlett Johansson..... 
1,2000669626,Mon Jun 01 22:39:37 PDT 2009,NO_QUERY,AlexisLee,: one hour phone conversation. 
0,2178383336,Mon Jun 15 07:37:16 PDT 2009,NO_QUERY,aliajellu,#iranelection timeline on dipity.com. Not 100% uptodate tho  http://digg.com/u15lTX
0,2256683471,Sat Jun 20 13:08:48 PDT 2009,NO_QUERY,___eloy,___my dad is acting like an ass again 
1,2191809196,Tue Jun 16 06:00:34 PDT 2009,NO_QUERY,slparr,on my way to b'ham and perdido key!! 
0,2193241909,Tue Jun 16 08:11:22 PDT 2009,NO_QUERY,capprotti,"@CBCebulski Ha ha, don't feel bad.  I bought tix for my GF a couple years ago, dropped a couple hundred bucks, and went on the wrong day "
0,2063538675,Sun Jun 07 03:04:06 PDT 2009,NO_QUERY,shaneparris412,Congradulations! I'm glad you found someone! Maybe one day we can be friends! I love you lackey! 
0,2209450755,Wed Jun 17 10:24:15 PDT 2009,NO_QUERY,emilyzickell,and another one bites the dust 
1,2049875900,Fri Jun 05 17:39:31 PDT 2009,NO_QUERY,divineblueprint,@danlopez2012 thank you  u rock!
0,1880271798,Fri May 22 00:39:51 PDT 2009,NO_QUERY,kiwifrenzy,"Absolutely Positively frigging horrible weather outside , and will be like that for the weekend. "
1,1932291845,Tue May 26 21:11:00 PDT 2009,NO_QUERY,Mz_Shunie,@dwighthoward Good game...i was kind of scared for a min.. 
0,2064778055,Sun Jun 07 07:08:48 PDT 2009,NO_QUERY,BritLAchelle,feel like crap 2day  I guess I just need 2 pray I am in Church
1,1824505253,Sun May 17 01:40:19 PDT 2009,NO_QUERY,SamanthaCaved,anyone want to lend Samantha $100 for a desk? I'll pay you back in a timely fashion! 
1,1989084377,Mon Jun 01 00:17:39 PDT 2009,NO_QUERY,wd8,"I'm tired of making another plaid BG. I'll just make one, for today. "
1,1969844336,Sat May 30 01:26:32 PDT 2009,NO_QUERY,_Annet,#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming 
1,2191387265,Tue Jun 16 05:10:05 PDT 2009,NO_QUERY,PaperCakes,"@CustomizedWed ohh that sounds exciting!!!  good here, nice weather today"
1,2045483906,Fri Jun 05 10:47:37 PDT 2009,NO_QUERY,LexiePixie,@nvenia You sound so relieved  I know the feeling.....have some well deserved rest 
0,2265015911,Sun Jun 21 05:34:08 PDT 2009,NO_QUERY,hoiyan94,@miitcch I miss you too!! supeer.. 
0,1976178284,Sat May 30 16:45:29 PDT 2009,NO_QUERY,ginabella,@freedom4USA oh ok it just seemed so bizarre. Unreal. It is true? Confused. Very. 
0,2221620887,Thu Jun 18 05:43:10 PDT 2009,NO_QUERY,anyabelle,"@donttrythis damn, not available in my country "
0,2197468174,Tue Jun 16 13:49:27 PDT 2009,NO_QUERY,xo_nathalieee,so incredibly stressed out  ; don't let em get inside of your head. sometimes you find its better black &amp; white.. &lt;/3
0,2217174083,Wed Jun 17 20:29:47 PDT 2009,NO_QUERY,alyssaroeder,being miserable.. i need to find time to go to the drs 
1,2185011178,Mon Jun 15 16:45:06 PDT 2009,NO_QUERY,porksterr,Who wants to drop me off at the airport on friday at lax? 
1,1751432223,Sat May 09 19:26:12 PDT 2009,NO_QUERY,Sean_Garr,@SECTORLI: just had my debut on Thursday @ The Gallery Lounge! It was fun... can't wait to do the next one!!  
1,2056806080,Sat Jun 06 11:49:46 PDT 2009,NO_QUERY,LilPecan,"@shaggieshapiro Well, yes - &quot;the man.&quot; I don't like the man. Thank you for your efforts. "
0,2051176573,Fri Jun 05 20:58:14 PDT 2009,NO_QUERY,ashycee,"My shoulder hurts, a 65kg boat fell on it, yesterday "
0,2018832885,Wed Jun 03 10:34:56 PDT 2009,NO_QUERY,bloodyironist,@mishacollins U BROKE THE SITE! How are we supposed to vote now? 
1,1753135191,Sun May 10 00:16:24 PDT 2009,NO_QUERY,LarkinBC,Playin' didgeridoo in the living room and thinking about the world going by.... lovely life  #fb
0,2176000156,Mon Jun 15 02:37:20 PDT 2009,NO_QUERY,Rosepage,In Uni...bored  leave for America in 4 days!
1,2004914690,Tue Jun 02 08:56:15 PDT 2009,NO_QUERY,paigeoneill,@theDebbyRyan OMG! THAT IS SO BEAUTIFUL! aww!  i love it when you post inspiring qutes. i always use them throughout the day. thank you x
0,2003129301,Tue Jun 02 05:56:22 PDT 2009,NO_QUERY,vampiricmuse,like that will happen. I will probably get a mom mobile with a stick shift. 
1,2013973476,Wed Jun 03 00:05:43 PDT 2009,NO_QUERY,dahliyani,@catherineLd in 4th year Uni I did an astrophysics presentation with a cat on each slide  It had mixed responses
0,2323776646,Thu Jun 25 01:27:33 PDT 2009,NO_QUERY,Jsskkaa,I just learned how to play nhl. I only got 8 shots. 
1,1548888333,Fri Apr 17 22:17:47 PDT 2009,NO_QUERY,aussie_ali,@RobWinmar let me know if you need a hand!  will give you &quot;mates rates&quot; :-p
1,2072167865,Sun Jun 07 20:31:15 PDT 2009,NO_QUERY,blue_rose,@Kyros_ Awesome! We should have champagne or something. 
0,1957156949,Thu May 28 23:40:40 PDT 2009,NO_QUERY,DasutinD,"Working late at night on a Dell notebook, Dell's quality has gone down hill, warrenty service sucks too, poor people  buy a Mac instead"
1,1972616134,Sat May 30 09:33:39 PDT 2009,NO_QUERY,xbluedragon723x,@socko25 Congrats on that Socko u really are a great bassist lol 
0,1834536904,Mon May 18 03:18:41 PDT 2009,NO_QUERY,mimeheart,ihy twitter for not letting me make yuki my background 
0,2234602892,Thu Jun 18 23:22:28 PDT 2009,NO_QUERY,jknowtruth,@CarolinaRedd no @JKnowTruth in that category? 
0,1992102277,Mon Jun 01 08:12:07 PDT 2009,NO_QUERY,Has_Bookpushers,@ACRead @e_bookpushers I will wait a few weeks to see if they have it in stock- the wierd thing they state on the site its available  
0,1973015201,Sat May 30 10:18:55 PDT 2009,NO_QUERY,usc_cpa,Gabe drank my contacts  ..
1,2059463005,Sat Jun 06 16:59:14 PDT 2009,NO_QUERY,CaitVonD,is babysitting my neighbors. text meeeeee 
1,1558117438,Sun Apr 19 07:19:28 PDT 2009,NO_QUERY,Avy1,Woop Woop i've gone over to the dark side ;) lol! and i'm loving it! 
0,1793954393,Thu May 14 04:31:29 PDT 2009,NO_QUERY,Yosoian,@khristopherr  you can't leave Twitter!
1,2018008401,Wed Jun 03 09:17:34 PDT 2009,NO_QUERY,cookie_box,"@badbanana haha, great  made my day!"
0,1961138116,Fri May 29 09:02:38 PDT 2009,NO_QUERY,xXRhiannon,has been playing Guitar hero to let of some steam..  you see.. Mr Unreliable has striked again!  not funny 
0,2205926174,Wed Jun 17 05:42:08 PDT 2009,NO_QUERY,eleonorajetzlaf,Shit i have to do this exam  i won't do this !!!
0,1751532953,Sat May 09 19:40:21 PDT 2009,NO_QUERY,BrendaDayes,@sabriebrie no..  it was SO quick. but while we were walking past her we  smiled at each other for like 15 second. lol
1,1565046626,Mon Apr 20 05:44:40 PDT 2009,NO_QUERY,MattProud,"@FionaGraham Hey, have you done the filming yet? Glad to hear hair is behaving "
1,2063908527,Sun Jun 07 04:32:35 PDT 2009,NO_QUERY,VMarian,"P-l-i-c-t-i-s-e-a-l-a. I can spell it, wow! "
0,1835453597,Mon May 18 06:01:38 PDT 2009,NO_QUERY,abcdefglynis,Sneezing like hell. Just cause I was caught in the rain earlier?? 
0,2182229911,Mon Jun 15 12:53:45 PDT 2009,NO_QUERY,ctofine,I fail at Twitter this month. 
1,2055180175,Sat Jun 06 08:51:00 PDT 2009,NO_QUERY,Ash1eyEve,@trulyjess omg! Wow that's amazing!!! Congrats hun 
1,1753383359,Sun May 10 01:22:12 PDT 2009,NO_QUERY,lediscko,"and she was all like &quot;dude. I care about you.&quot; and it made me smile  yea that teaches me not to drive on E, lol"
0,1554486077,Sat Apr 18 17:07:36 PDT 2009,NO_QUERY,KayleighMayer,@joeymcintyre so jealous i cant be there to hear it 
1,1882639497,Fri May 22 07:13:46 PDT 2009,NO_QUERY,_Alectrona_,@josianna Sorry if I'm being stupid..what does cropped mean? Don't know what you've missed  Hardly been on myself. Have an earinfection. x
0,2287965760,Mon Jun 22 18:32:13 PDT 2009,NO_QUERY,AddoAlvaddo,Gd Nite ALl !! im not feelin that well  Bye gt nite
0,1751071974,Sat May 09 18:35:57 PDT 2009,NO_QUERY,schmittkr17,is really sick again....idk what's wrong with me 
1,1752322437,Sat May 09 21:36:37 PDT 2009,NO_QUERY,ebfulch,Well that was a fun evening 
1,1686903963,Sun May 03 07:09:48 PDT 2009,NO_QUERY,lucasmutzelburg,More people are joining twitter. What.. a relief. haha 
0,1827952220,Sun May 17 11:47:15 PDT 2009,NO_QUERY,DInstros,dam. still hungover 
0,1835250166,Mon May 18 05:32:06 PDT 2009,NO_QUERY,JennyHats,Sold my Whitney Headband:  http://ow.ly/7y35.  Must make another... I'm so behind! 
1,1991968499,Mon Jun 01 07:58:43 PDT 2009,NO_QUERY,KARMASBABY,@tiffdiamonds lol.....  soooo out of hand!!!.....totally agree !   
1,1990200358,Mon Jun 01 04:11:12 PDT 2009,NO_QUERY,katrienlurve,out. be back tomorrow. have to do lot of things. 
0,2207889679,Wed Jun 17 08:30:47 PDT 2009,NO_QUERY,riotgeek,Humidity makes me sad.   #weather #chicago
0,1827417782,Sun May 17 10:40:06 PDT 2009,NO_QUERY,glocamp,getting ready for lunch with lewis and then off to another day and work  so stop by and have a drink if you would like
1,1971956634,Sat May 30 08:15:27 PDT 2009,NO_QUERY,bethwtb,car: done. on the train now  going underground (lol) soon 
1,2051014985,Fri Jun 05 19:42:24 PDT 2009,NO_QUERY,VonChimera,uploading first youtube vidz and getting free space on my computer... it all works out 
0,2254364302,Sat Jun 20 09:38:06 PDT 2009,NO_QUERY,Johnodonahue,http://twitpic.com/7wt06 - Once again skateboarding is dead 
0,1752609991,Sat May 09 22:25:05 PDT 2009,NO_QUERY,Unbreakable75,SNL sucked tonight.    Oh well....   Happy Mother's Day to all the Mom's out there!
0,1968417187,Fri May 29 21:23:41 PDT 2009,NO_QUERY,lisa_rae,Mood: Kinda bummed. Actually really bummed. 
0,1824521551,Sun May 17 01:44:42 PDT 2009,NO_QUERY,zuppalizzle,@judez_xo your phone is always dying o_O mines still being gay and unsync'd 
1,2191485190,Tue Jun 16 05:22:28 PDT 2009,NO_QUERY,webstl,@ashcoates http://twitpic.com/7jctu - Why are you taking an x-box? 
0,2237026617,Fri Jun 19 05:02:19 PDT 2009,NO_QUERY,jbrum,is waiting to get his teeth cleaned and praying there's no cavaties... 
0,2003707812,Tue Jun 02 07:00:46 PDT 2009,NO_QUERY,leyeaaah,@twistlickndunk You didn't text me.  I was so in the mood. AHAHAHA. What did you do? &quot;La&quot;? )))))))
1,2051471285,Fri Jun 05 22:06:35 PDT 2009,NO_QUERY,albertposis,hey hey! blogtv at like 10:15. lol. it's a frickin friday. SO BE THERE!  http://www.blogtv.com/people/albertposis
0,1982191353,Sun May 31 10:42:41 PDT 2009,NO_QUERY,amy2207,is dreading school tomorrow 
0,2245444115,Fri Jun 19 16:08:26 PDT 2009,NO_QUERY,liljohnny323,@Cookie_Crumz umm remember I don't have a card 
0,2202293195,Tue Jun 16 21:33:08 PDT 2009,NO_QUERY,meewunk,Agh. Remembering a terrifying ride in Disney World called the ExtraTERRORestrial Alien Encounter. Gave me nightmares that whole trip 
1,1880644769,Fri May 22 01:59:11 PDT 2009,NO_QUERY,krystallouise,krystallouise just went for a run. going to wrap some presents too now  also did I mention some friends are so hard to buy for ;) xo
1,1752896933,Sat May 09 23:21:55 PDT 2009,NO_QUERY,clalalalarissa,"@caitlinhllywd love you tooooo  Duuude,i need to make myself a shirt that says something cool! what should it say?"
1,1992011300,Mon Jun 01 08:02:55 PDT 2009,NO_QUERY,Ammykins,Spend the day watching films    Really should of been outside enjoying the sun though xD
1,1831219208,Sun May 17 18:27:04 PDT 2009,NO_QUERY,its_me_betty,@delaney_55 oh please you are so young.   You are going to be a young grandma.
